movieId,imdbId,tmdbId
1959,89755,606.0
1961,95953,380.0
1962,97239,403.0
1963,65063,11485.0
1964,67309,466.0
1965,87995,13820.0
1967,91369,13597.0
1974,80761,4488.0
1975,82418,9725.0
1976,83972,9728.0
1979,91080,10225.0
1980,95179,10281.0
1981,97388,10283.0
1982,77651,948.0
1983,82495,11281.0
1984,85636,10676.0
1985,95271,11357.0
1986,97474,11361.0
1987,81383,36599.0
1990,105179,41769.0
1991,94862,10585.0
1992,99253,11186.0
1993,103956,11187.0
1994,84516,609.0
1995,91778,11133.0
1996,95889,10306.0
1998,76009,11586.0
2000,93409,941.0
2001,97733,942.0
2002,104714,943.0
2003,87363,927.0
2004,99700,928.0
2007,119910,38509.0
2009,70723,12101.0
2010,17136,19.0
2011,96874,165.0
2012,99088,196.0
2017,54649,32611.0
2018,34492,3170.0
2020,94947,859.0
2021,87182,841.0
2025,119558,9769.0
2026,134619,9424.0
2027,120741,9835.0
2028,120815,857.0
2035,62737,16249.0
2037,75807,14612.0
2041,82199,19379.0
2042,109520,11164.0
2043,52722,18887.0
2046,91059,10122.0
2050,80861,12129.0
2051,76137,14140.0
2052,107120,10439.0
2053,104437,11158.0
2055,77698,28736.0
2056,56095,34774.0
2060,131857,14013.0
2064,98213,1779.0
2066,39689,678.0
2067,59113,907.0
2070,86423,42121.0
2071,106273,2887.0
2073,89126,20348.0
2076,90756,793.0
2080,48280,10340.0
2084,104990,15300.0
2087,46183,10693.0
2088,81353,11335.0
2091,78158,14822.0
2093,89908,13155.0
2096,53285,10882.0
2097,86336,24808.0
2098,57518,19762.0
2099,38969,13850.0
2100,88161,2619.0
2102,19422,53565.0
2103,111359,41841.0
2104,84783,27332.0
2105,84827,97.0
2106,108265,10419.0
2110,83798,9442.0
2112,101969,13697.0
2115,87469,87.0
2119,91499,9980.0
2120,107665,10657.0
2121,85382,10489.0
2122,87050,10823.0
2123,96787,11497.0
2126,120832,8688.0
2130,80388,23954.0
2132,61184,396.0
2133,92513,14367.0
2134,90305,11814.0
2135,61584,16081.0
2137,70016,15171.0
2138,78480,11837.0
2143,89469,11976.0
2144,88128,15144.0
2145,91790,11522.0
2146,90060,11557.0
2148,91223,11415.0
2149,93220,37530.0
2152,140796,21661.0
2154,120703,33644.0
2159,99763,10692.0
2160,63522,805.0
2164,94077,28070.0
2166,124595,10278.0
2167,120611,36647.0
2169,118301,14557.0
2170,120901,9417.0
2171,119778,41469.0
2174,94721,4011.0
2175,119033,161795.0
2176,40746,1580.0
2177,74512,5854.0
2178,68611,573.0
2179,65112,2370.0
2180,61107,5780.0
2181,58329,506.0
2185,45897,30159.0
2186,44079,845.0
2187,42994,1978.0
2188,120577,3682.0
2193,96446,847.0
2195,120654,14577.0
2196,120724,37498.0
2202,37017,13321.0
2203,36342,21734.0
2204,35279,31997.0
2205,33922,24197.0
2206,34248,11462.0
2207,31505,31995.0
2210,28212,12684.0
2211,28231,2761.0
2231,128442,10220.0
2232,123755,431.0
2240,81207,21873.0
2241,85346,21500.0
2243,92699,12626.0
2245,96463,3525.0
2247,95593,2321.0
2248,98258,2028.0
2249,100212,16384.0
2252,104412,10699.0
2253,105629,11597.0
2259,86973,14347.0
2260,92225,41090.0
2261,91680,18282.0
2264,98625,5971.0
2265,102558,11933.0
2267,102469,30815.0
2269,107211,4478.0
2271,120788,22318.0
2273,120812,2109.0
2275,118736,24746.0
2278,122690,8195.0
2279,146336,9877.0
2280,118863,26618.0
2282,126604,11855.0
2287,47573,11071.0
2290,81554,11337.0
2291,99487,162.0
2292,117276,25723.0
2294,120587,8916.0
2297,120889,12159.0
2298,124102,27791.0
2302,104952,10377.0
2303,73440,3121.0
2306,120701,9713.0
2307,122642,134368.0
2311,86837,4437.0
2312,90830,1890.0
2314,120603,39437.0
2316,120791,6435.0
2318,147612,10683.0
2320,118636,9445.0
2321,120789,2657.0
2322,120157,9425.0
2325,124819,8675.0
2327,100740,20701.0
2328,120877,9945.0
2329,120586,73.0
2331,120722,46889.0
2332,158493,12888.0
2333,120684,3033.0
2336,127536,4518.0
2337,120879,1808.0
2338,130018,3600.0
2339,155753,17037.0
2340,119643,297.0
2342,116488,21589.0
2344,89941,11893.0
2348,91954,14924.0
2349,91538,10002.0
2350,99750,41817.0
2353,120660,9798.0
2356,120533,9466.0
2358,120070,2042.0
2361,69089,692.0
2366,24216,244.0
2367,74751,10730.0
2368,91344,31947.0
2369,89017,8130.0
2371,89155,9749.0
2372,97366,14628.0
2373,89893,9626.0
2374,91159,13698.0
2377,89489,11954.0
2378,87928,9336.0
2379,89822,10157.0
2380,91777,12118.0
2381,93756,10587.0
2383,98105,11895.0
2384,120595,9447.0
2385,119304,12257.0
2387,124198,10029.0
2389,155975,11252.0
2390,147004,8545.0
2392,141109,9745.0
2393,120844,200.0
2395,128445,11545.0
2396,138097,1934.0
2398,39628,11881.0
2399,89961,13764.0
2400,98115,24951.0
2401,89767,8879.0
2402,89880,1369.0
2404,95956,1370.0
2406,88011,9326.0
2407,88933,10328.0
2408,94890,11285.0
2409,79817,1367.0
2410,84602,1371.0
2411,89927,1374.0
2412,100507,1375.0
2413,88930,15196.0
2414,90357,11904.0
2416,90685,15596.0
2417,91188,13818.0
2418,91653,29968.0
2419,91024,44326.0
2424,128853,9489.0
2429,120751,9822.0
2430,41650,39314.0
2431,129290,10312.0
2432,120686,9441.0
2435,119336,24525.0
2436,120857,10368.0
2443,145734,825.0
2445,132512,15556.0
2446,120710,28902.0
2447,139699,14709.0
2448,120458,9423.0
2450,91225,10658.0
2457,91875,15698.0
2458,90660,2620.0
2463,91877,12151.0
2465,90917,33278.0
2468,91306,10945.0
2469,91738,10013.0
2470,90555,9671.0
2471,92493,9396.0
2472,92105,11038.0
2473,91991,12278.0
2475,90567,18588.0
2476,91187,10015.0
2477,91055,12715.0
2478,92086,8388.0
2481,151691,8129.0
2482,149151,1618.0
2485,160862,10314.0
2488,54167,11167.0
2490,120784,2112.0
2491,145893,16172.0
2496,124298,11622.0
2497,139462,10207.0
2498,120764,9849.0
2500,155776,18892.0
2501,132477,13466.0
2502,151804,1542.0
2504,137338,15256.0
2505,134273,8224.0
2513,98084,8913.0
2514,105128,10906.0
2517,85333,8769.0
2518,84412,14742.0
2520,65377,10671.0
2521,71110,27932.0
2522,75648,7227.0
2523,76636,10670.0
2525,80354,33518.0
2526,79550,40160.0
2527,70909,2362.0
2528,74812,10803.0
2529,63442,871.0
2530,65462,1685.0
2531,69768,1705.0
2532,68408,1688.0
2533,67065,1687.0
2535,71455,11123.0
2537,78856,31638.0
2539,122933,9535.0
2541,139134,796.0
2549,131646,10350.0
2551,94964,9540.0
2553,54443,11773.0
2555,118665,22345.0
2558,141098,1641.0
2560,129332,10212.0
2561,139668,10354.0
2563,118892,8583.0
2566,187819,16508.0
2567,131369,11374.0
2572,147800,4951.0
2573,120274,65749.0
2577,119665,30950.0
2580,139239,9430.0
2581,151738,11355.0
2583,126250,9465.0
2587,123964,6522.0
2590,136244,10209.0
2596,133189,6396.0
2597,120836,39964.0
2598,120797,12596.0
2599,126886,9451.0
2600,120907,1946.0
2605,137494,1844.0
2606,138510,6552.0
2607,162973,24584.0
2612,37913,3309.0
2613,87799,18462.0
2615,89652,18252.0
2616,99422,8592.0
2620,120865,25232.0
2623,160298,53862.0
2639,82766,15660.0
2640,78346,1924.0
2642,86393,9531.0
2643,94074,11411.0
2644,21814,138.0
2648,21884,3035.0
2651,35899,3076.0
2656,48696,9077.0
2661,45920,19483.0
2664,49366,11549.0
2665,49169,18158.0
2668,84745,17918.0
2669,53183,37305.0
2671,125439,509.0
2676,128278,12117.0
2677,186508,11779.0
2681,141105,13533.0
2682,164085,62676.0
2683,145660,817.0
2687,120855,37135.0
2694,142342,9032.0
2697,119743,55955.0
2699,99052,6488.0
2701,120891,8487.0
2702,162677,10279.0
2706,163651,2105.0
2707,137363,1073.0
2709,158811,10208.0
2712,120663,345.0
2713,139414,9825.0
2717,97428,2978.0
2718,157503,10490.0
2720,141369,332.0
2722,149261,8914.0
2723,132347,9824.0
2724,163187,4806.0
2725,162830,33430.0
2727,48254,10056.0
2728,54331,967.0
2729,56193,802.0
2730,72684,3175.0
2733,96378,21185.0
2737,92585,48686.0
2738,90886,48259.0
2741,91637,26789.0
2744,91699,198469.0
2746,91419,10776.0
2748,92534,9710.0
2750,93818,30890.0
2751,93051,24081.0
2752,93690,20242.0
2757,83967,3526.0
2759,144168,16406.0
2770,131325,11353.0
2771,120620,17707.0
2774,168987,18212.0
2779,77663,12185.0
2786,91178,24103.0
2787,88889,10552.0
2789,77394,10766.0
2791,80339,813.0
2792,83530,2665.0
2796,95188,14170.0
2797,94737,2280.0
2798,100419,11077.0
2799,102719,28597.0
2802,96244,10396.0
2806,133046,10342.0
2807,176269,10366.0
2808,105698,9349.0
2810,156887,10494.0
2812,160401,22314.0
2815,91278,11037.0
2816,95382,11955.0
2817,103617,2038.0
2818,113438,28737.0
2822,104839,9096.0
2828,160236,17709.0
2835,163579,2162.0
2836,125971,14578.0
2840,145531,10307.0
2841,164181,11601.0
2847,31762,43832.0
2851,81454,
2857,63823,12105.0
2858,169547,14.0
2860,181316,11001.0
2861,126916,10390.0
2862,80491,9453.0
2865,173390,142132.0
2867,89175,11797.0
2870,61385,17887.0
2871,68473,10669.0
2872,82348,11527.0
2875,108185,1049.0
2876,111419,28032.0
2878,82511,28377.0
2881,150377,10398.0
2882,120716,2290.0
2883,140397,24071.0
2884,129884,62994.0
2885,160338,60994.0
2888,164114,14429.0
2889,134618,15198.0
2890,120188,6415.0
2891,162360,24066.0
2893,134033,10381.0
2896,60095,60285.0
2899,31397,42518.0
2900,95652,29787.0
2901,79714,9638.0
2902,86154,10576.0
2903,91799,12662.0
2906,156934,12618.0
2907,167427,13824.0
2908,171804,226.0
2915,86200,9346.0
2916,100802,861.0
2917,82089,14412.0
2918,91042,9377.0
2921,68699,11901.0
2922,61747,4929.0
2926,95270,11054.0
2929,82979,18254.0
2932,77405,16642.0
2936,34240,16305.0
2939,46126,19997.0
2940,38559,3767.0
2942,85549,535.0
2943,104507,2731.0
2946,59260,14831.0
2947,58150,658.0
2948,57076,657.0
2949,55928,646.0
2953,104431,772.0
2956,94008,31650.0
2959,137523,550.0
2962,119114,1610.0
2964,192194,42881.0
2968,81633,36819.0
2970,83946,9343.0
2971,78754,16858.0
2973,97123,11562.0
2974,200469,10496.0
2976,163988,8649.0
2977,142201,31306.0
2978,144640,10563.0
2985,93870,5548.0
2986,100502,5549.0
2988,81150,38772.0
2989,82398,699.0
2990,97742,709.0
2991,70328,253.0
2992,91829,13511.0
2993,59800,660.0
2995,185371,11377.0
2997,120601,492.0
3007,181288,14242.0
3008,156729,16129.0
3011,65088,28145.0
3013,99180,18111.0
3014,82121,31361.0
3015,77355,11223.0
3016,83767,16281.0
3017,92796,16288.0
3018,89885,1694.0
3019,97240,476.0
3020,106856,37094.0
3024,78087,24831.0
3030,55630,11878.0
3031,100475,11510.0
3033,94012,957.0
3034,70608,11886.0
3035,48380,37853.0
3037,65988,11040.0
3039,86465,1621.0
3040,79540,14035.0
3043,104837,40773.0
3044,101669,11498.0
3045,105130,11790.0
3051,149691,21349.0
3052,120655,1832.0
3054,190641,10228.0
3055,165773,47692.0
3056,160620,18561.0
3061,34862,13485.0
3063,105156,9264.0
3071,94027,29154.0
3072,93565,2039.0
3075,59646,11481.0
3076,57187,2690.0
3078,165859,27141.0
3079,178737,10399.0
3081,162661,2668.0
3086,24852,25898.0
3087,96061,9647.0
3088,42546,11787.0
3090,93509,24276.0
3091,80979,11953.0
3093,67411,29005.0
3094,93512,26371.0
3099,73692,31121.0
3101,93010,10998.0
3102,89360,12235.0
3104,95631,9013.0
3105,99077,11005.0
3106,99291,59820.0
3107,101393,2924.0
3111,87921,13681.0
3113,146675,9946.0
3114,120363,863.0
3115,155711,31582.0
3117,134154,22267.0
3129,158371,9684.0
3138,96171,32331.0
3145,150216,32274.0
3146,205000,10402.0
3155,166485,1439.0
3156,182789,2277.0
3157,164912,10137.0
3160,175880,334.0
3161,119079,30237.0
3162,174204,50116.0
3165,106455,22213.0
3167,66892,36492.0
3168,64276,624.0
3171,53226,43103.0
3173,146838,9563.0
3174,125664,1850.0
3175,177789,926.0
3177,195945,10471.0
3179,145653,10397.0
3181,120866,12524.0
3182,192335,28216.0
3185,120834,10219.0
3186,172493,3558.0
3190,134983,10384.0
3196,46359,632.0
3198,70511,5924.0
3201,65724,26617.0
3203,97162,10493.0
3206,86859,22160.0
3210,83929,13342.0
3213,106364,14919.0
3214,88707,14040.0
3219,100318,2990.0
3225,186975,10472.0
3235,81748,13005.0
3243,104187,10406.0
3246,104797,1883.0
3247,105417,2005.0
3248,108147,6279.0
3250,106246,7305.0
3251,88683,24735.0
3252,105323,9475.0
3253,105793,8872.0
3254,108525,8873.0
3256,105112,9869.0
3258,104070,9374.0
3259,104231,11259.0
3260,104454,8293.0
3261,105415,11068.0
3262,105665,1923.0
3263,105812,10158.0
3264,103893,10206.0
3269,104291,10326.0
3271,105046,9609.0
3272,103759,12143.0
3273,134084,4234.0
3274,105414,9605.0
3276,171356,29076.0
3283,67433,24349.0
3284,67848,27841.0
3286,184907,15489.0
3294,74455,30062.0
3298,181984,14181.0
3300,134847,2787.0
3302,159272,61416.0
3307,21749,901.0
3315,43618,127602.0
3316,184858,2155.0
3317,185014,11004.0
3323,194368,20682.0
3324,186045,25166.0
3326,181151,10416.0
3327,218043,14271.0
3328,165798,4816.0
3329,94347,19958.0
3330,55471,28569.0
3331,85980,2193.0
3334,40506,11016.0
3341,42276,24481.0
3342,86969,11296.0
3344,56875,28172.0
3345,62793,57855.0
3347,86005,14280.0
3358,101698,12186.0
3359,78902,20283.0
3361,94812,287.0
3362,72890,968.0
3363,69704,838.0
3370,94731,31618.0
3374,104057,68427.0
3379,53137,35412.0
3385,90274,19259.0
3386,102138,820.0
3387,98645,11718.0
3388,93148,8989.0
3389,91400,32031.0
3391,94321,26827.0
3392,98309,11157.0
3394,92666,918.0
3400,108526,18890.0
3403,81400,24575.0
3404,46435,16535.0
3408,195685,462.0
3409,195714,9532.0
3414,48316,53879.0
3418,103074,1541.0
3420,78718,17443.0
3422,91939,27995.0
3423,96054,36739.0
3424,97216,925.0
3425,100168,41823.0
3426,102175,1713.0
3430,71402,13939.0
3432,89003,24873.0
3433,92857,26263.0
3435,36775,996.0
3436,101787,9079.0
3438,100758,1498.0
3439,103060,1497.0
3440,108308,1499.0
3441,87985,1880.0
3442,90693,33762.0
3444,92675,11690.0
3445,77530,29143.0
3446,113133,35292.0
3448,93105,801.0
3450,107050,11520.0
3452,165929,2085.0
3453,195778,13539.0
3454,202402,16222.0
3461,57261,9960.0
3462,27977,3082.0
3466,107091,12187.0
3467,57163,24748.0
3469,53946,1908.0
3470,71411,9764.0
3471,75860,840.0
3476,99871,2291.0
3477,112950,13531.0
3479,89457,526.0
3480,91445,13346.0
3481,146882,243.0
3489,102057,879.0
3494,65126,17529.0
3497,85919,1793.0
3498,77928,11327.0
3499,100157,1700.0
3500,104928,54087.0
3502,107630,41659.0
3504,74958,10774.0
3505,93640,10083.0
3506,79640,29786.0
3510,186151,10559.0
3511,217756,20697.0
3513,160797,10479.0
3514,172632,125709.0
3516,51406,2006.0
3519,77572,17339.0
3521,97940,11305.0
3524,82031,13665.0
3525,86927,12309.0
3526,98067,1552.0
3527,93773,106.0
3531,99014,123757.0
3534,191754,10468.0
3535,144084,1359.0
3536,171433,4967.0
3537,149367,31776.0
3538,166175,10557.0
3543,83833,13776.0
3545,68327,10784.0
3546,56687,10242.0
3548,51383,16347.0
3549,48140,4825.0
3550,85701,11654.0
3551,74860,10518.0
3552,80487,11977.0
3553,176783,18041.0
3555,141926,3536.0
3559,44837,28971.0
3565,198021,10564.0
3572,106521,39283.0
3574,115834,55667.0
3577,96324,5241.0
3578,172495,98.0
3581,188674,11129.0
3584,85276,1058.0
3586,80913,42159.0
3587,80923,16395.0
3591,85970,13105.0
3593,185183,5491.0
3594,210616,10560.0
3596,156323,19419.0
3597,174336,23531.0
3599,37514,17889.0
3604,56048,39391.0
3606,41716,31516.0
3608,89791,5683.0
3614,104438,12518.0
3615,130623,10567.0
3616,217630,10642.0
3617,215129,9285.0
3618,196216,10569.0
3623,120755,955.0
3624,184894,8584.0
3627,55830,16093.0
3628,34742,29372.0
3632,39631,30588.0
3633,64757,668.0
3638,79574,698.0
3649,80365,2768.0
3658,62168,26912.0
3660,98143,26953.0
3661,100438,26954.0
3662,102728,26956.0
3663,107899,26957.0
3664,110916,26958.0
3668,63518,6003.0
3669,105466,23939.0
3671,71230,11072.0
3672,71206,23069.0
3673,92638,21299.0
3675,47673,13368.0
3676,74486,985.0
3682,70355,10648.0
3683,86979,11368.0
3685,89841,2075.0
3686,99582,1551.0
3688,84522,10246.0
3689,86129,19698.0
3690,89826,23919.0
3691,86143,18835.0
3696,91630,15762.0
3697,100403,169.0
3699,88172,9663.0
3701,94631,10128.0
3702,79501,9659.0
3704,89530,9355.0
3705,99141,1727.0
3706,92563,635.0
3708,87262,11495.0
3709,105428,11428.0
3710,94612,10117.0
3711,105316,35936.0
3712,102951,25562.0
3714,94882,73079.0
3715,92710,38921.0
3716,93011,35463.0
3719,182295,51333.0
3720,145503,17771.0
3724,77362,31657.0
3726,74156,17814.0
3727,93605,11879.0
3729,67741,482.0
3731,82220,31593.0
3735,70666,9040.0
3737,56195,43002.0
3739,23622,195.0
3740,90728,6978.0
3741,69762,3133.0
3743,204175,10571.0
3744,162650,479.0
3745,120913,7450.0
3751,120630,7443.0
3752,183505,2123.0
3766,87727,15379.0
3767,89604,12764.0
3768,94792,27352.0
3769,72288,8348.0
3770,87175,24099.0
3773,99800,16094.0
3774,102065,16096.0
3785,175142,4247.0
3786,179116,20770.0
3790,212974,23655.0
3791,87277,1788.0
3792,38499,32275.0
3793,120903,36657.0
3794,200530,44490.0
3798,161081,2655.0
3801,52561,93.0
3802,104299,9278.0
3806,64615,18118.0
3807,76716,11940.0
3809,103241,10276.0
3810,105813,19380.0
3811,80310,13783.0
3813,77742,15867.0
3814,73312,11686.0
3819,92048,11830.0
3821,144528,12107.0
3823,171865,32640.0
3824,174480,10641.0
3825,200550,6282.0
3826,164052,9383.0
3827,186566,5551.0
3830,206226,27723.0
3831,195234,2360.0
3834,80472,21866.0
3836,65938,11589.0
3837,95863,15158.0
3838,110823,16139.0
3839,138703,16146.0
3841,99005,11856.0
3843,86320,13567.0
3844,98384,10860.0
3846,85470,18391.0
3857,163983,10391.0
3858,173716,14195.0
3871,46303,3110.0
3872,53318,14698.0
3873,59017,11694.0
3877,88206,9651.0
3882,204946,1588.0
3893,171580,10480.0
3897,181875,786.0
3898,211938,14805.0
3899,191037,51179.0
3900,197384,46119.0
3901,134630,18074.0
3906,164212,10562.0
3908,192731,12212.0
3909,206420,14629.0
3910,168629,16.0
3911,218839,13785.0
3916,210945,10637.0
3917,93177,9003.0
3919,104409,11569.0
3922,57887,39113.0
3925,88184,469.0
3926,55608,2160.0
3927,60397,2161.0
3928,40068,3073.0
3937,88024,9507.0
3941,91990,40760.0
3943,215545,24664.0
3945,259974,20455.0
3946,208988,10461.0
3947,67128,1485.0
3948,212338,1597.0
3949,180093,641.0
3950,170691,10687.0
3957,66832,21142.0
3958,75754,78140.0
3966,37638,20367.0
3967,249462,71.0
3968,230030,1636.0
3969,223897,10647.0
3973,229260,11531.0
3977,160127,4327.0
3979,185431,9678.0
3980,203019,11978.0
3981,199753,8870.0
3983,203230,14295.0
3984,66995,681.0
3987,186894,10862.0
3990,213203,16340.0
3991,211181,10481.0
3992,213847,10867.0
3993,180073,10876.0
3994,217869,9741.0
3997,190374,11849.0
3998,228750,11983.0
3999,190865,11678.0
4003,96094,12714.0
4007,94291,10673.0
4008,96969,2604.0
4009,96219,10132.0
4010,88850,11064.0
4011,208092,107.0
4012,95927,40820.0
4014,241303,392.0
4015,242423,8859.0
4018,207201,3981.0
4019,181536,711.0
4022,162222,8358.0
4025,212346,1493.0
4027,190590,134.0
4029,120202,21991.0
4030,219653,10577.0
4031,149624,21355.0
4033,146309,11973.0
4036,189998,10873.0
4037,93223,26719.0
4039,83564,15739.0
4040,101757,15413.0
4043,90670,13715.0
4046,49233,43258.0
4047,107007,10655.0
4052,218817,9989.0
4053,238948,18828.0
4054,206275,9816.0
4055,194218,20637.0
4061,102388,17474.0
4062,95690,11191.0
4063,105165,2613.0
4064,69897,22021.0
4065,71517,22048.0
4066,95348,17006.0
4067,108451,26333.0
4068,186589,16723.0
4078,92545,74340.0
4079,92546,5709.0
4080,92605,11215.0
4081,92608,26477.0
4082,92618,10937.0
4083,92641,4639.0
4084,92644,96.0
4085,86960,90.0
4089,92690,19324.0
4091,92718,12919.0
4092,92746,15785.0
4093,92783,31701.0
4103,92965,10110.0
4104,92974,18935.0
4109,93036,15658.0
4111,93073,28368.0
4115,93186,26156.0
4116,93200,34101.0
4117,93209,32054.0
4121,93260,2614.0
4123,93278,12704.0
4124,93300,580.0
4125,93405,24828.0
4126,93407,13703.0
4129,93467,42010.0
4130,93476,2608.0
4131,93477,32058.0
4132,93493,10019.0
4133,93507,11649.0
4139,93638,34379.0
4141,192111,24940.0
4143,242998,10984.0
4148,212985,9740.0
4152,190861,7093.0
4153,231775,16300.0
4154,265632,19405.0
4155,230838,1921.0
4156,177650,44412.0
4158,166276,23685.0
4166,251031,19513.0
4167,179626,2749.0
4168,192071,10050.0
4174,99073,2302.0
4178,31742,51802.0
4180,91836,29492.0
4181,96223,25447.0
4187,57251,38805.0
4190,53793,22013.0
4191,60086,15598.0
4194,37800,56137.0
4197,79781,33250.0
4198,80421,14460.0
4200,101764,9594.0
4202,68617,4986.0
4203,102005,2453.0
4204,85868,33676.0
4205,100140,4587.0
4207,100232,12773.0
4210,91474,11454.0
4211,100486,38718.0
4212,77413,4192.0
4214,88000,14052.0
4215,93857,16889.0
4218,91860,21309.0
4219,89208,16263.0
4221,102517,20704.0
4223,215750,853.0
4224,242445,10877.0
4226,209144,77.0
4228,125022,10833.0
4229,239949,20309.0
4231,244970,12658.0
4232,227538,10054.0
4233,246989,10646.0
4238,164334,2043.0
4239,221027,4133.0
4243,268200,26791.0
4246,243155,634.0
4247,245686,10956.0
4248,236348,19366.0
4251,221073,9519.0
4254,231402,9290.0
4255,240515,13166.0
4262,86250,111.0
4263,55895,32488.0
4265,132245,10477.0
4267,203755,2144.0
4273,240913,4973.0
4275,85811,849.0
4276,89504,27223.0
4284,60429,18691.0
4290,101902,25221.0
4292,79638,40842.0
4293,90098,19357.0
4296,66011,9062.0
4305,225071,5852.0
4306,126029,808.0
4310,213149,676.0
4316,77716,50541.0
4321,101587,1406.0
4322,95082,13554.0
4326,95647,1632.0
4329,53221,301.0
4333,94142,11896.0
4338,41996,15497.0
4339,59885,21876.0
4342,212815,21056.0
4343,251075,9397.0
4349,65528,10364.0
4351,102685,1089.0
4353,86508,9967.0
4354,105699,17494.0
4356,45810,759.0
4357,45891,10297.0
4361,84805,9576.0
4366,230011,10865.0
4367,146316,1995.0
4368,240462,10808.0
4370,212720,644.0
4371,255819,16161.0
4372,250224,10691.0
4373,258038,10615.0
4378,203119,11826.0
4384,246765,55551.0
4386,239395,10992.0
4387,271027,2140.0
4388,257106,4248.0
4389,245238,17612.0
4392,99012,8217.0
4393,94663,22478.0
4394,58953,26483.0
4397,87032,11950.0
4402,59124,26573.0
4407,91886,6106.0
4408,93940,22477.0
4410,91983,11300.0
4419,47811,43316.0
4426,48261,18030.0
4429,49513,10339.0
4432,51036,976.0
4433,49966,69605.0
4436,74991,4780.0
4437,76786,11906.0
4443,82869,10540.0
4445,163862,82623.0
4446,173840,2114.0
4447,250494,8835.0
4450,242193,9517.0
4451,273300,25985.0
4452,227005,15745.0
4454,188913,36107.0
4462,94593,38965.0
4463,94594,47817.0
4466,94602,9395.0
4471,94678,26044.0
4473,94712,14911.0
4474,94715,15592.0
4476,94739,12710.0
4477,94744,30502.0
4478,94746,19382.0
4482,94799,17170.0
4483,94824,18509.0
4484,94828,110428.0
4487,94889,7520.0
4488,94894,10126.0
4489,94898,9602.0
4492,90887,3980.0
4495,94921,27397.0
4496,94933,9748.0
4497,94961,40095.0
4499,95031,10141.0
4500,92929,27362.0
4502,95107,26386.0
4506,95174,10675.0
4511,95304,21362.0
4516,95409,20443.0
4520,95519,13704.0
4521,95532,12505.0
4522,95599,41963.0
4524,95654,34014.0
4526,95687,12120.0
4531,95963,9604.0
4537,96018,18197.0
4544,96101,11966.0
4545,91949,2605.0
4553,96256,8337.0
4557,96316,28176.0
4558,96320,9493.0
4562,96454,12582.0
4564,96794,11352.0
4565,88708,12500.0
4568,96913,17882.0
4571,96928,1648.0
4572,96933,4105.0
4573,96943,22711.0
4577,97027,10142.0
4578,97044,3064.0
4580,97138,10134.0
4581,97142,21291.0
4583,97211,30352.0
4584,97236,15142.0
4587,97257,2210.0
4589,85475,21721.0
4593,97328,10551.0
4594,97334,20713.0
4595,97336,27461.0
4597,97438,1380.0
4599,97457,11465.0
4602,97481,9085.0
4603,97500,17819.0
4605,97531,14776.0
4611,97626,505.0
4613,97637,10345.0
4614,97659,10222.0
4615,97714,12774.0
4616,97722,14621.0
4617,97731,19118.0
4619,97758,15138.0
4621,97778,9494.0
4622,97790,17362.0
4623,97815,9942.0
4624,97858,8216.0
4625,97883,4296.0
4628,97965,9686.0
4629,97967,27418.0
4630,97987,39002.0
4634,98073,37146.0
4635,98097,20006.0
4638,163025,331.0
4639,265029,11467.0
4640,222851,327.0
4641,162346,1548.0
4643,133152,869.0
4645,123948,36095.0
4649,243655,2171.0
4654,98206,10135.0
4658,98253,19236.0
4660,98261,60276.0
4661,98273,12150.0
4662,98282,11185.0
4663,98308,47045.0
4666,98343,12478.0
4671,98725,65015.0
4673,98439,9618.0
4675,98471,31608.0
4676,98519,22102.0
4677,98536,6951.0
4678,98546,11959.0
4679,98554,2616.0
4686,108539,8494.0
4688,101465,41784.0
4695,78490,31941.0
4697,83624,27813.0
4699,218922,2057.0
4701,266915,5175.0
4703,94868,41951.0
4704,56059,11385.0
4709,64782,20391.0
4713,80360,11542.0
4714,80377,17169.0
4718,252866,2770.0
4719,181739,12610.0
4721,244000,13496.0
4722,250202,21055.0
4725,261983,10972.0
4727,238112,1722.0
4728,250687,9896.0
4732,258470,9683.0
4734,261392,2294.0
4735,228333,10016.0
4736,234829,26602.0
4738,208196,22230.0
4740,206926,13966.0
4743,255653,15104.0
4744,263488,8922.0
4745,184791,11065.0
4748,103596,16314.0
4749,109015,18885.0
4757,202470,12508.0
4759,269341,25462.0
4765,242587,18734.0
4771,180734,20857.0
4773,273253,75386.0
4774,246464,2185.0
4775,118589,10696.0
4776,139654,2034.0
4780,255321,48834.0
4787,102316,11521.0
4789,71994,27327.0
4792,53559,29756.0
4794,93677,20115.0
4795,58092,30295.0
4798,51773,22874.0
4799,57193,11576.0
4800,29081,43860.0
4802,53143,9660.0
4803,67588,15393.0
4804,55312,248.0
4809,86312,12502.0
4811,79766,10373.0
4812,91993,13766.0
4813,44207,16380.0
4814,260866,12103.0
4815,252501,11313.0
4816,196229,9398.0
4818,245891,45864.0
4821,206314,10866.0
4822,273799,34549.0
4823,240890,9778.0
4830,80474,1623.0
4831,80492,40932.0
4844,219965,3172.0
4845,250310,17708.0
4848,166924,1018.0
4849,206963,25641.0
4852,166110,11380.0
4855,66999,984.0
4857,67093,14811.0
4860,87666,55727.0
4862,102555,9585.0
4865,120681,768.0
4867,200027,11091.0
4873,243017,9081.0
4874,272152,167.0
4877,236019,27444.0
4878,246578,141.0
4879,253126,10034.0
4880,264796,11457.0
4885,249478,11456.0
4886,198781,585.0
4888,275719,23949.0
4889,252503,11088.0
